participant_id,condition,condition_label,wave,run_index,n_runs,saved_at,actual_score,score_percent,completed_main_tasks,mean_confidence,mean_conf_correct,mean_conf_incorrect,confidence_discrimination,signed_confidence_gap,absolute_confidence_gap,pre_with_ai,pre_without_ai,pre_ai_alone,pre_self_percentile,pre_ai_percentile,post_with_ai,post_without_ai,post_ai_alone,post_self_percentile,post_ai_percentile,signed_estimation_error,absolute_estimation_error,estimate_shift_with_ai,estimate_shift_without_ai,estimate_shift_ai_alone,total_prompts,prompts_per_task,main_tasks_prompted,mean_prompt_words,pasted_task_share,total_user_messages,total_assistant_messages,assistant_output_tokens,assistant_reasoning_tokens,chat_resets,gate_tests,gate_matched,gate_max_coverage,reliability_cards_presented,similarity_tests,cards_hidden,reflection_pages_answered,reflection_words,completion_seconds,completion_minutes,completion_time_source,sus_score,ueq_overall,ueq_pragmatic,ueq_hedonic,tlx_mean,tlx_raw_mean,nfc_mean,trust_mean,attention_passed,attention_found,attention_failed,age,gender,education,fluency,ai_use_label,ai_use_frequency,double_checked_answers,repeated_other_condition,exclude_repeat,exclude_attention,exclude_incomplete,exclude_fast,exclude_manual,exclude_primary
60745654775360c343322bd9,alternatives,Alternatives,2,0,1,2026-08-16T19:52:31.216758+00:00,6,50.0,12,62.583333333333336,73.5,51.666666666666664,21.833333333333336,12.583333333333336,12.583333333333336,9.0,6.0,10.0,65.0,51.0,7.0,5.0,6.0,58.0,66.0,1.0,1.0,-2.0,-1.0,-4.0,23,1.9166666666666667,12,75.0,0.9130434782608695,26,49,74761,56193,0,17,12,1.0,0,0,0,0,0,2603.6289999485016,43.39381666580836,client task timestamps,75.0,0.75,0.75,0.75,9.166666666666666,8.666666666666666,2.6666666666666665,3.375,4,4,0,30.0,Woman,Higher tertiary education degree (Master's level),Native English speaker,A few times a week,5,4.0,False,False,False,False,False,False,False
56b6e2fcf2fc70000c32f9d5,alternatives,Alternatives,2,0,1,2026-08-16T19:54:06.613369+00:00,3,25.0,12,67.83333333333333,68.33333333333333,67.66666666666667,0.6666666666666572,42.83333333333333,42.83333333333333,10.0,2.0,10.0,20.0,50.0,8.0,0.0,6.0,40.0,45.0,5.0,5.0,-2.0,-2.0,-4.0,34,2.8333333333333335,12,61.61764705882353,0.8823529411764706,38,72,85696,72312,0,20,12,1.0,0,0,0,0,0,2555.233999967575,42.58723333279292,client task timestamps,27.5,-1.5,-1.0,-2.0,8.0,5.833333333333333,2.3333333333333335,1.5,4,4,0,51.0,Woman,Higher tertiary education degree (Master's level),Native English speaker,About once a day,6,3.0,False,False,False,False,False,False,False
69e7da37fa7a6441a477386f,alternatives,Alternatives,2,0,1,2026-08-16T19:54:28.956462+00:00,5,41.66666666666667,12,77.91666666666667,84.2,73.42857142857143,10.771428571428572,36.25,36.25,,,,,,6.0,3.0,9.0,83.0,83.0,1.0,1.0,,,,24,2.0,12,178.20833333333334,0.5,26,50,86070,74361,11,26,12,1.0,0,0,0,0,0,3388.633999824524,56.47723333040873,client task timestamps,95.0,1.0,1.5,0.5,6.833333333333333,9.0,3.6666666666666665,4.125,4,4,0,38.0,Woman,Higher tertiary education degree (Master's level),Native English speaker,Several times a day,7,2.0,False,False,False,False,False,False,False
65c242831388550b0a42bd25,alternatives,Alternatives,2,0,1,2026-08-16T20:11:44.123135+00:00,4,33.33333333333333,12,68.75,68.0,69.125,-1.125,35.41666666666667,35.41666666666667,10.0,6.0,8.0,86.0,65.0,7.0,2.0,7.0,34.0,36.0,3.0,3.0,-3.0,-4.0,-1.0,34,2.8333333333333335,12,47.55882352941177,0.5,39,73,65944,50391,0,29,7,1.0,0,0,0,0,0,2881.856000185013,48.03093333641688,client task timestamps,87.5,0.625,1.0,0.25,7.166666666666667,8.0,4.0,3.875,4,4,0,48.0,Woman,Higher tertiary education degree (Master's level),Native English speaker,A few times a week,5,4.0,False,False,False,False,False,False,False
6a07658dda0017a86f04f995,alternatives,Alternatives,2,0,1,2026-08-16T20:14:44.831360+00:00,8,66.66666666666666,12,91.75,92.0,91.25,0.75,25.083333333333343,25.083333333333343,10.0,8.0,9.0,75.0,76.0,10.0,7.0,2.0,87.0,22.0,2.0,2.0,0.0,-1.0,-7.0,63,5.25,12,68.61904761904762,0.9523809523809523,65,128,180988,140067,2,17,12,1.0,0,0,0,0,0,4066.4830000400543,67.77471666733423,client task timestamps,67.5,2.0,1.75,2.25,10.666666666666666,13.166666666666666,3.1666666666666665,3.75,4,4,0,22.0,Man,Lower tertiary education degree (Bachelor's level),Native English speaker,Several times a day,7,5.0,False,False,False,False,False,False,False
6761e75cf22f2b17fc157335,alternatives,Alternatives,2,0,1,2026-08-16T20:21:57.277902+00:00,7,58.333333333333336,12,58.25,66.42857142857143,46.8,19.628571428571433,-0.0833333333333357,0.0833333333333357,12.0,10.0,7.0,,,12.0,9.0,11.0,88.0,33.0,5.0,5.0,0.0,-1.0,4.0,19,1.5833333333333333,12,85.52631578947368,0.631578947368421,21,40,60460,51029,0,21,12,1.0,0,0,0,0,0,2729.3359999656677,45.48893333276113,client task timestamps,32.5,-0.625,-1.0,-0.25,6.666666666666667,8.5,4.5,2.375,4,4,0,24.0,Man,Lower tertiary education degree (Bachelor's level),Native English speaker,About once a day,6,5.0,False,False,False,False,False,False,False
6a257563faa98b484c52eb69,alternatives,Alternatives,2,0,1,2026-08-16T20:28:45.346759+00:00,7,58.333333333333336,12,75.58333333333333,83.85714285714286,64.0,19.85714285714286,17.249999999999993,17.249999999999993,12.0,8.0,12.0,50.0,71.0,10.0,2.0,8.0,18.0,77.0,3.0,3.0,-2.0,-6.0,-4.0,18,1.5,12,97.88888888888889,1.0,19,37,36753,30958,0,13,12,1.0,0,0,0,0,0,4080.5199999809265,68.00866666634877,client task timestamps,100.0,3.0,3.0,3.0,13.333333333333334,13.166666666666666,2.8333333333333335,3.75,4,4,0,19.0,Woman,Upper secondary school / High school,Native English speaker,Several times a day,7,4.0,False,False,False,False,False,False,False
5c3e562ebff5620001e34dd5,alternatives,Alternatives,2,0,1,2026-08-16T20:29:19.006405+00:00,5,41.66666666666667,12,46.333333333333336,46.8,46.0,0.7999999999999972,4.666666666666664,4.666666666666664,6.0,6.0,6.0,50.0,50.0,4.0,4.0,4.0,50.0,20.0,-1.0,1.0,-2.0,-2.0,-2.0,13,1.0833333333333333,12,126.92307692307692,1.0,16,29,63597,53884,0,15,12,1.0,0,0,0,0,0,4146.338999986649,69.10564999977747,client task timestamps,30.0,0.0,0.0,0.0,15.666666666666666,14.166666666666666,4.0,1.375,4,4,0,36.0,Woman,Higher tertiary education degree (Master's level),Native English speaker,A few times a month,3,4.0,False,False,False,False,False,False,False
5951a92fcea3470001827a18,alternatives,Alternatives,2,0,1,2026-08-16T20:37:15.731300+00:00,4,33.33333333333333,12,61.0,73.5,54.75,18.75,27.66666666666667,27.66666666666667,12.0,8.0,8.0,100.0,100.0,7.0,5.0,9.0,50.0,50.0,3.0,3.0,-5.0,-3.0,1.0,16,1.3333333333333333,12,89.4375,0.8125,17,33,39448,32768,0,14,10,1.0,0,0,0,0,0,1611.2759997844696,26.854599996407828,client task timestamps,60.0,2.125,1.75,2.5,4.333333333333333,5.833333333333333,4.333333333333333,2.875,4,4,0,45.0,Woman,Vocational college degree,Native English speaker,Several times a day,7,3.0,False,False,False,False,False,False,False
5fb3c41de0ad7503ae17b2e9,alternatives,Alternatives,2,0,1,2026-08-16T20:37:42.906076+00:00,3,25.0,12,56.083333333333336,50.0,58.111111111111114,-8.111111111111114,31.083333333333336,31.083333333333336,8.0,6.0,7.0,51.0,50.0,9.0,6.0,7.0,51.0,51.0,6.0,6.0,1.0,0.0,0.0,15,1.25,12,106.73333333333333,0.9333333333333333,16,31,35505,29900,0,14,12,1.0,0,0,0,0,0,1286.090000152588,21.434833335876466,client task timestamps,52.5,0.75,0.75,0.75,9.833333333333334,10.333333333333334,3.1666666666666665,2.5,4,4,0,52.0,Man,Higher tertiary education degree (Master's level),Native English speaker,A few times a week,5,4.0,False,False,False,False,False,False,False
5b39fe0206f9f90001fb91c8,alternatives,Alternatives,2,0,1,2026-08-16T20:40:07.666272+00:00,6,50.0,12,80.08333333333333,85.66666666666667,74.5,11.166666666666671,30.08333333333333,30.08333333333333,1.0,3.0,10.0,53.0,65.0,8.0,5.0,4.0,41.0,20.0,2.0,2.0,7.0,2.0,-6.0,12,1.0,12,351.0,1.0,13,25,40901,36034,0,13,12,1.0,0,0,0,0,0,918.3210000991821,15.305350001653036,client task timestamps,52.5,0.25,0.25,0.25,9.833333333333334,9.666666666666666,3.3333333333333335,2.625,4,4,0,30.0,Man,Higher tertiary education degree (Master's level),Fully fluent,Several times a day,7,3.0,False,False,False,False,False,False,False
5999aedebbe8480001796677,alternatives,Alternatives,2,0,1,2026-08-16T20:42:22.689885+00:00,4,33.33333333333333,12,24.333333333333332,34.0,19.5,14.5,-8.999999999999996,8.999999999999996,8.0,4.0,10.0,0.0,40.0,6.0,2.0,9.0,0.0,0.0,2.0,2.0,-2.0,-2.0,-1.0,17,1.4166666666666667,12,94.52941176470588,0.7647058823529411,19,36,43672,38688,0,18,12,1.0,0,0,0,0,0,1895.7289998531342,31.595483330885568,client task timestamps,60.0,0.875,1.25,0.5,9.5,7.666666666666667,3.0,3.0,4,4,0,42.0,Woman,Higher tertiary education degree (Master's level),Native English speaker,About once a day,6,4.0,False,False,False,False,False,False,False
60c5165878a82f763c29536a,alternatives,Alternatives,2,0,1,2026-08-16T20:46:16.272663+00:00,5,41.66666666666667,12,72.66666666666667,91.4,59.285714285714285,32.11428571428572,31.0,31.0,12.0,4.0,12.0,58.0,91.0,6.0,0.0,10.0,53.0,92.0,1.0,1.0,-6.0,-4.0,-2.0,14,1.1666666666666667,12,108.14285714285714,0.8571428571428571,16,30,45615,40992,0,16,12,1.0,0,0,0,0,0,2114.5689997673035,35.24281666278839,client task timestamps,92.5,2.0,2.0,2.0,9.833333333333334,11.666666666666666,3.0,3.625,3,4,1,30.0,Man,Lower tertiary education degree (Bachelor's level),Native English speaker,Several times a day,7,1.0,False,False,False,False,False,False,False
6a072733481f9ae0a474664e,alternatives,Alternatives,2,0,1,2026-08-16T20:47:32.704712+00:00,5,41.66666666666667,12,82.66666666666667,85.4,80.71428571428571,4.6857142857142975,41.0,41.0,12.0,6.0,12.0,46.0,85.0,9.0,6.0,10.0,48.0,80.0,4.0,4.0,-3.0,0.0,-2.0,25,2.0833333333333335,12,171.12,0.48,27,52,55489,48609,2,27,12,1.0,0,0,0,0,0,1751.638000011444,29.193966666857403,client task timestamps,72.5,1.375,1.75,1.0,3.8333333333333335,7.0,2.5,3.375,4,4,0,39.0,Woman,Upper secondary school / High school,Native English speaker,A few times a week,5,5.0,False,False,False,False,False,False,False
58bfee7de5869400018f5e9e,alternatives,Alternatives,2,0,1,2026-08-16T20:48:20.578588+00:00,5,41.66666666666667,12,63.333333333333336,65.4,61.857142857142854,3.5428571428571516,21.666666666666664,21.666666666666664,9.0,4.0,8.0,,,6.0,3.0,5.0,30.0,65.0,1.0,1.0,-3.0,-1.0,-3.0,17,1.4166666666666667,12,94.58823529411765,0.8235294117647058,18,35,36633,31257,2,18,14,1.0,0,0,0,0,0,1716.7320001125336,28.61220000187556,client task timestamps,40.0,0.25,-0.25,0.75,9.666666666666666,10.833333333333334,2.5,4.125,3,4,1,40.0,Man,Higher tertiary education degree (Master's level),Fully fluent,Several times a day,7,2.0,False,False,False,False,False,False,False
542bdb6dfdf99b324ea37c3a,alternatives,Alternatives,2,0,1,2026-08-16T20:49:20.594430+00:00,5,41.66666666666667,12,32.666666666666664,36.4,30.0,6.399999999999999,-9.000000000000007,9.000000000000007,4.0,6.0,6.0,20.0,45.0,3.0,6.0,6.0,35.0,35.0,-2.0,2.0,-1.0,0.0,0.0,13,1.0833333333333333,12,300.15384615384613,1.0,14,27,33942,30548,0,13,12,1.0,0,0,0,0,0,2159.4609999656677,35.99101666609446,client task timestamps,37.5,0.0,0.0,0.0,9.5,8.0,3.3333333333333335,2.25,4,4,0,55.0,Man,Lower tertiary education degree (Bachelor's level),Native English speaker,Less than once a month,2,2.0,False,False,False,False,False,False,False
631758454de096e38f669093,alternatives,Alternatives,2,0,1,2026-08-16T20:49:55.244166+00:00,6,50.0,12,24.166666666666668,18.666666666666668,29.666666666666668,-11.0,-25.833333333333332,25.833333333333332,8.0,2.0,6.0,26.0,3.0,6.0,0.0,6.0,4.0,0.0,0.0,0.0,-2.0,-2.0,0.0,14,1.1666666666666667,12,237.42857142857142,1.0,15,29,47347,42606,1,13,12,1.0,0,0,0,0,0,2017.9059998989105,33.63176666498184,client task timestamps,75.0,0.75,2.25,-0.75,10.333333333333334,7.166666666666667,3.6666666666666665,3.25,4,4,0,22.0,Man,Vocational college degree,Native English speaker,A few times a week,5,4.0,False,False,False,False,False,False,False
677c00e0f6d8cdcff534ecb7,alternatives,Alternatives,2,0,1,2026-08-16T20:51:37.732193+00:00,8,66.66666666666666,12,80.5,79.625,82.25,-2.625,13.833333333333343,13.833333333333343,12.0,7.0,12.0,32.0,87.0,9.0,2.0,8.0,20.0,79.0,1.0,1.0,-3.0,-5.0,-4.0,18,1.5,12,90.61111111111111,0.8333333333333334,21,39,53999,45321,0,18,12,1.0,0,0,0,0,0,2316.149999856949,38.602499997615816,client task timestamps,92.5,2.125,2.75,1.5,7.5,10.666666666666666,3.8333333333333335,4.25,4,4,0,25.0,Woman,Higher tertiary education degree (Master's level),Native English speaker,Several times a day,7,3.0,False,False,False,False,False,False,False
644a9152838d4d270af3b94f,alternatives,Alternatives,2,0,1,2026-08-16T20:52:08.925061+00:00,4,33.33333333333333,12,84.58333333333333,88.25,82.75,5.5,51.25,51.25,8.0,5.0,10.0,35.0,85.0,6.0,1.0,10.0,40.0,70.0,2.0,2.0,-2.0,-4.0,0.0,29,2.4166666666666665,12,146.82758620689654,0.6206896551724138,31,60,83507,70135,6,22,9,1.0,0,0,0,0,0,2167.268999814987,36.12114999691645,client task timestamps,32.5,-1.0,-1.25,-0.75,11.666666666666666,12.5,3.8333333333333335,1.875,4,4,0,50.0,Man,Lower tertiary education degree (Bachelor's level),Native English speaker,About once a week,4,3.0,False,False,False,False,False,False,False
5dcdbf658d32d102ba69e839,alternatives,Alternatives,2,0,1,2026-08-16T20:52:25.052123+00:00,5,41.66666666666667,12,31.583333333333332,29.4,33.142857142857146,-3.7428571428571473,-10.08333333333334,10.08333333333334,12.0,6.0,12.0,50.0,80.0,7.0,4.0,12.0,25.0,85.0,2.0,2.0,-5.0,-2.0,0.0,13,1.0833333333333333,12,128.07692307692307,1.0,14,27,50859,44399,0,13,12,1.0,0,0,0,0,0,1629.7999999523163,27.163333332538606,client task timestamps,55.0,0.375,0.5,0.25,8.833333333333334,8.333333333333334,3.1666666666666665,3.625,4,4,0,41.0,Woman,Lower tertiary education degree (Bachelor's level),Native English speaker,About once a day,6,5.0,False,False,False,False,False,False,False
69ea564f2751bfb18c2c7c79,alternatives,Alternatives,2,0,1,2026-08-16T20:53:03.023947+00:00,5,41.66666666666667,12,52.0,47.0,55.57142857142857,-8.57142857142857,10.333333333333329,10.333333333333329,10.0,9.0,12.0,58.0,41.0,8.0,7.0,11.0,51.0,72.0,3.0,3.0,-2.0,-2.0,-1.0,27,2.25,12,161.33333333333334,0.9629629629629629,29,56,63138,56016,10,15,12,1.0,0,0,0,0,0,1542.4059998989105,25.706766664981842,client task timestamps,62.5,0.5,0.75,0.25,11.833333333333334,11.666666666666666,3.3333333333333335,3.25,4,4,0,29.0,Man,Higher tertiary education degree (Master's level),Native English speaker,About once a day,6,4.0,False,False,False,False,False,False,False
671ac509e93a57b5220b3d4e,alternatives,Alternatives,2,0,1,2026-08-16T20:54:08.768372+00:00,2,16.666666666666664,12,68.25,55.0,70.9,-15.900000000000006,51.583333333333336,51.583333333333336,12.0,10.0,12.0,100.0,100.0,9.0,8.0,9.0,72.0,38.0,7.0,7.0,-3.0,-2.0,-3.0,12,1.0,12,59.083333333333336,1.0,14,26,10985,9158,0,14,12,1.0,0,0,0,0,0,1599.4619998931885,26.657699998219808,client task timestamps,70.0,-1.125,-1.0,-1.25,9.833333333333334,6.666666666666667,2.3333333333333335,1.625,3,4,1,35.0,Woman,Higher tertiary education degree (Master's level),Fully fluent,A few times a month,3,3.0,False,False,False,False,False,False,False
60e02be4699a3f5cbe314e99,alternatives,Alternatives,2,0,1,2026-08-16T20:55:35.870884+00:00,6,50.0,12,84.08333333333333,92.0,76.16666666666667,15.833333333333329,34.08333333333333,34.08333333333333,8.0,3.0,8.0,40.0,50.0,3.0,0.0,6.0,18.0,41.0,-3.0,3.0,-5.0,-3.0,-2.0,17,1.4166666666666667,12,247.05882352941177,0.9411764705882353,18,35,47914,42025,0,14,12,1.0,0,0,0,0,0,1464.0950000286102,24.40158333381017,client task timestamps,60.0,0.75,0.75,0.75,10.833333333333334,12.333333333333334,2.1666666666666665,2.625,4,4,0,56.0,Woman,Vocational college degree,Native English speaker,Several times a day,7,4.0,False,False,False,False,False,False,False
59961863004c4f0001cc864a,alternatives,Alternatives,2,0,1,2026-08-16T20:56:04.589241+00:00,7,58.333333333333336,12,75.91666666666667,74.85714285714286,77.4,-2.5428571428571445,17.583333333333336,17.583333333333336,10.0,6.0,10.0,81.0,94.0,10.0,3.0,6.0,66.0,66.0,3.0,3.0,0.0,-3.0,-4.0,29,2.4166666666666665,12,189.24137931034483,1.0,31,58,111485,99486,8,14,12,1.0,0,0,0,0,0,2212.1979999542236,36.869966665903725,client task timestamps,37.5,0.375,0.25,0.5,11.666666666666666,12.833333333333334,3.5,2.25,4,4,0,46.0,Woman,Lower tertiary education degree (Bachelor's level),Native English speaker,About once a day,6,3.0,False,False,False,False,False,False,False
6a1d92c4c92c72064143d2b0,alternatives,Alternatives,2,0,1,2026-08-16T20:57:16.230252+00:00,6,50.0,12,74.16666666666667,73.5,74.83333333333333,-1.3333333333333286,24.16666666666667,24.16666666666667,12.0,10.0,12.0,58.0,100.0,10.0,9.0,5.0,25.0,50.0,4.0,4.0,-2.0,-1.0,-7.0,21,1.75,12,60.80952380952381,1.0,22,43,32136,25817,0,13,12,1.0,0,0,0,0,0,2294.25200009346,38.237533334891005,client task timestamps,77.5,1.875,2.0,1.75,8.333333333333334,8.166666666666666,3.5,3.5,4,4,0,35.0,Woman,Lower tertiary education degree (Bachelor's level),Native English speaker,Several times a day,7,5.0,False,False,False,False,False,False,False
69fb5b3f4a9a2b584b72f80f,alternatives,Alternatives,2,0,1,2026-08-16T20:58:25.361902+00:00,7,58.333333333333336,12,51.833333333333336,54.285714285714285,48.4,5.885714285714286,-6.5,6.5,5.0,4.0,7.0,56.0,53.0,3.0,3.0,4.0,35.0,55.0,-4.0,4.0,-2.0,-1.0,-3.0,19,1.5833333333333333,12,271.5263157894737,0.7894736842105263,22,41,66121,56556,3,18,11,1.0,0,0,0,0,0,2198.608999967575,36.64348333279292,client task timestamps,42.5,-0.875,-0.5,-1.25,12.5,12.333333333333334,3.1666666666666665,2.75,4,4,0,35.0,Woman,Lower tertiary education degree (Bachelor's level),Fully fluent,Several times a day,7,4.0,False,False,False,False,False,False,False
6752efd86136ec83b4e576bc,alternatives,Alternatives,2,0,1,2026-08-16T21:00:05.177800+00:00,6,50.0,12,67.33333333333333,76.16666666666667,58.5,17.66666666666667,17.33333333333333,17.33333333333333,12.0,9.0,12.0,,,9.0,6.0,7.0,35.0,40.0,3.0,3.0,-3.0,-3.0,-5.0,12,1.0,12,139.5,1.0,13,25,55380,46712,0,13,12,1.0,0,0,0,0,0,2588.798000097275,43.14663333495458,client task timestamps,77.5,0.125,0.25,0.0,5.333333333333333,8.5,4.0,4.125,3,4,1,35.0,Man,Lower tertiary education degree (Bachelor's level),Native English speaker,Several times a day,7,5.0,False,False,False,False,False,False,False
57b6dfafe2d5a60001099543,alternatives,Alternatives,2,0,1,2026-08-16T21:00:06.974045+00:00,6,50.0,12,70.41666666666667,75.83333333333333,65.0,10.833333333333329,20.41666666666667,20.41666666666667,12.0,4.0,12.0,60.0,55.0,8.0,3.0,5.0,51.0,38.0,2.0,2.0,-4.0,-1.0,-7.0,14,1.1666666666666667,12,144.5,0.8571428571428571,15,29,41777,35600,0,14,11,1.0,0,0,0,0,0,1524.0889999866486,25.40148333311081,client task timestamps,65.0,0.875,1.25,0.5,9.666666666666666,8.166666666666666,3.1666666666666665,2.625,4,4,0,42.0,Woman,Lower tertiary education degree (Bachelor's level),Native English speaker,A few times a week,5,2.0,False,False,False,False,False,False,False
6768758c4deabe73a9da9a5e,alternatives,Alternatives,2,0,1,2026-08-16T21:00:13.293818+00:00,3,25.0,12,85.75,93.66666666666667,83.11111111111111,10.555555555555557,60.75,60.75,7.0,2.0,11.0,67.0,77.0,6.0,0.0,7.0,60.0,57.0,3.0,3.0,-1.0,-2.0,-4.0,22,1.8333333333333333,12,75.68181818181819,0.5909090909090909,27,49,51634,40198,0,26,12,1.0,0,0,0,0,0,2335.3250000476837,38.92208333412806,client task timestamps,52.5,1.0,1.5,0.5,12.166666666666666,10.666666666666666,4.0,2.375,3,4,1,29.0,Woman,Higher tertiary education degree (Master's level),Native English speaker,A few times a month,3,3.0,False,False,False,False,False,False,False
6a034d39ee8639d4c7a0cdd8,alternatives,Alternatives,2,0,1,2026-08-16T21:03:39.017356+00:00,6,50.0,12,63.75,67.66666666666667,59.833333333333336,7.833333333333336,13.75,13.75,10.0,9.0,10.0,77.0,81.0,9.0,7.0,10.0,71.0,72.0,3.0,3.0,-1.0,-2.0,0.0,12,1.0,12,149.75,0.9166666666666666,13,25,36658,28902,10,13,11,1.0,0,0,0,0,0,2412.460000038147,40.20766666730245,client task timestamps,100.0,2.875,3.0,2.75,13.333333333333334,14.5,3.6666666666666665,4.0,4,4,0,36.0,Woman,Higher tertiary education degree (Master's level),Native English speaker,A few times a week,5,4.0,False,False,False,False,False,False,False
69ff14a9f746a9d2108f74d0,alternatives,Alternatives,2,0,1,2026-08-16T21:04:25.478419+00:00,6,50.0,12,93.41666666666667,90.33333333333333,96.5,-6.166666666666671,43.41666666666667,43.41666666666667,10.0,7.0,12.0,38.0,100.0,10.0,5.0,10.0,80.0,82.0,4.0,4.0,0.0,-2.0,-2.0,12,1.0,12,257.0,1.0,14,26,40354,35990,0,14,12,1.0,0,0,0,0,0,2927.899999856949,48.79833333094915,client task timestamps,90.0,1.875,2.5,1.25,7.833333333333333,9.0,5.0,3.875,3,4,1,36.0,Man,Lower tertiary education degree (Bachelor's level),Conversationally fluent,A few times a week,5,3.0,False,False,False,False,False,False,False
6a1d9d56cfece324378b6731,alternatives,Alternatives,2,0,1,2026-08-16T21:04:27.578942+00:00,3,25.0,12,77.83333333333333,100.0,70.44444444444444,29.555555555555557,52.83333333333333,52.83333333333333,11.0,8.0,10.0,66.0,82.0,9.0,4.0,9.0,75.0,75.0,6.0,6.0,-2.0,-4.0,-1.0,18,1.5,12,85.72222222222223,0.7777777777777778,20,38,67923,57100,0,16,10,1.0,0,0,0,0,0,3236.595999956131,53.94326666593552,client task timestamps,57.5,1.375,1.0,1.75,10.5,11.666666666666666,4.166666666666667,3.75,4,4,0,46.0,Woman,Lower tertiary education degree (Bachelor's level),Native English speaker,Several times a day,7,3.0,False,False,False,False,False,False,False
6a009fb698bfd622eca974a9,alternatives,Alternatives,2,0,1,2026-08-16T21:04:28.920347+00:00,4,33.33333333333333,12,90.16666666666667,100.0,85.25,14.75,56.83333333333334,56.83333333333334,10.0,5.0,10.0,95.0,50.0,7.0,2.0,5.0,82.0,38.0,3.0,3.0,-3.0,-3.0,-5.0,28,2.3333333333333335,12,83.46428571428571,0.8928571428571429,31,59,73807,64093,2,18,12,1.0,0,0,0,0,0,2597.677999973297,43.29463333288829,client task timestamps,57.5,-0.875,-0.5,-1.25,8.833333333333334,9.666666666666666,4.0,2.25,4,4,0,33.0,Man,Lower tertiary education degree (Bachelor's level),Native English speaker,Several times a day,7,4.0,False,False,False,False,False,False,False
6a1f21e58f39c832ba2d163a,alternatives,Alternatives,2,0,1,2026-08-16T21:05:01.587337+00:00,2,16.666666666666664,12,56.666666666666664,63.5,55.3,8.200000000000003,40.0,40.0,,,,,,7.0,4.0,4.0,36.0,89.0,5.0,5.0,,,,12,1.0,12,58.916666666666664,0.9166666666666666,13,25,5204,2846,0,13,11,1.0,0,0,0,0,0,2395.6490001678467,39.92748333613078,client task timestamps,77.5,1.0,1.0,1.0,7.666666666666667,8.166666666666666,3.5,4.125,3,4,1,37.0,Woman,Lower tertiary education degree (Bachelor's level),Native English speaker,About once a day,6,3.0,False,False,False,False,False,False,False
69fa52e3a42b2256bfe76c97,alternatives,Alternatives,2,0,1,2026-08-16T21:05:24.632224+00:00,6,50.0,12,7.583333333333333,8.5,6.666666666666667,1.833333333333333,-42.416666666666664,42.416666666666664,8.0,4.0,10.0,82.0,56.0,3.0,5.0,4.0,26.0,41.0,-3.0,3.0,-5.0,1.0,-6.0,22,1.8333333333333333,12,94.54545454545455,0.9545454545454546,24,46,58430,48576,0,15,12,1.0,0,0,0,0,0,1568.5840001106262,26.143066668510436,client task timestamps,65.0,-1.125,-1.0,-1.25,13.333333333333334,14.166666666666666,2.8333333333333335,2.25,4,4,0,43.0,Woman,Higher tertiary education degree (Master's level),Native English speaker,Several times a day,7,4.0,False,False,False,False,False,False,False
6604764cc6719060ae2f667c,alternatives,Alternatives,2,0,1,2026-08-16T21:05:29.921743+00:00,6,50.0,12,61.666666666666664,72.83333333333333,50.5,22.33333333333333,11.666666666666664,11.666666666666664,9.0,5.0,12.0,40.0,91.0,6.0,3.0,12.0,13.0,94.0,0.0,0.0,-3.0,-2.0,0.0,32,2.6666666666666665,12,134.46875,0.6875,35,67,78146,62123,0,25,12,1.0,0,0,0,0,0,3072.2300000190735,51.203833333651225,client task timestamps,60.0,0.875,0.75,1.0,11.0,11.833333333333334,3.0,4.0,3,4,1,51.0,Woman,Vocational college degree,Native English speaker,Several times a day,7,4.0,False,False,False,False,False,False,False
67d01671bd666a9fb9c603fb,alternatives,Alternatives,2,0,1,2026-08-16T21:05:49.648029+00:00,4,33.33333333333333,12,87.58333333333333,80.75,91.0,-10.25,54.25,54.25,10.0,8.0,12.0,55.0,85.0,8.0,6.0,10.0,55.0,75.0,4.0,4.0,-2.0,-2.0,-2.0,23,1.9166666666666667,12,107.6086956521739,0.6956521739130435,26,49,68670,49741,0,19,9,1.0,0,0,0,0,0,2015.625,33.59375,client task timestamps,90.0,1.25,1.0,1.5,11.5,12.0,4.666666666666667,4.25,4,4,0,37.0,Woman,Higher tertiary education degree (Master's level),Fully fluent,Several times a day,7,2.0,False,False,False,False,False,False,False
6a038221e63d68a1f45e2060,alternatives,Alternatives,2,0,1,2026-08-16T21:06:31.333171+00:00,4,33.33333333333333,12,78.58333333333333,73.5,81.125,-7.625,45.25,45.25,8.0,3.0,6.0,50.0,53.0,5.0,2.0,4.0,40.0,40.0,1.0,1.0,-3.0,-1.0,-2.0,25,2.0833333333333335,12,158.12,0.76,27,52,59307,50630,0,19,11,1.0,0,0,0,0,0,2777.994999885559,46.299916664759316,client task timestamps,50.0,-0.75,-1.75,0.25,14.833333333333334,14.0,2.3333333333333335,2.625,4,4,0,28.0,Woman,Higher tertiary education degree (Master's level),Native English speaker,A few times a week,5,3.0,False,False,False,False,False,False,False
