participant_id,condition,wave,run_index,task_id,task_name,scenario,authored_order,display_index,answer,correct_answer,correct,confidence,dwell_seconds,prompts_on_task
6a101293fd6e7c493e3b4ff7,alternatives,2,0,12,car_racing_03,Incentive Car Racing,7,10,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,17.0,200.4630000591278,4
6a101293fd6e7c493e3b4ff7,alternatives,2,0,13,car_racing_05,Incentive Car Racing,8,11,Only statement 1 is correct.,Only statement 1 is correct.,1.0,67.0,59.79100012779236,1
6a101293fd6e7c493e3b4ff7,alternatives,2,0,14,graduation_party_01,Graduation Party,9,14,Only statement 2 is correct.,Only statement 2 is correct.,1.0,23.0,67.99199986457825,1
6a101293fd6e7c493e3b4ff7,alternatives,2,0,15,graduation_party_05,Graduation Party,10,15,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,1.0,124.31200003623962,3
6a101293fd6e7c493e3b4ff7,alternatives,2,0,16,graduation_party_06,Graduation Party,11,16,Only statement 1 is correct.,Neither of the two statements is correct.,0.0,68.0,77.03399991989136,1
6a101293fd6e7c493e3b4ff7,alternatives,2,0,17,graduation_party_07,Graduation Party,12,17,Only statement 2 is correct.,Only statement 2 is correct.,1.0,49.0,77.75600004196167,1
6a14c4f28aee84ae414353a5,alternatives,2,0,6,ypc_02,Young Professionals Consulting,1,11,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,95.0,71.24300003051758,1
6a14c4f28aee84ae414353a5,alternatives,2,0,7,ypc_03,Young Professionals Consulting,2,13,Only statement 2 is correct.,Only statement 2 is correct.,1.0,32.0,121.66400003433228,2
6a14c4f28aee84ae414353a5,alternatives,2,0,8,ypc_05,Young Professionals Consulting,3,12,Only statement 1 is correct.,Only statement 1 is correct.,1.0,30.0,116.66100001335144,2
6a14c4f28aee84ae414353a5,alternatives,2,0,9,ypc_06,Young Professionals Consulting,4,10,Only statement 1 is correct.,Only statement 1 is correct.,1.0,96.0,185.54399991035461,2
6a14c4f28aee84ae414353a5,alternatives,2,0,10,car_racing_01,Incentive Car Racing,5,14,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,97.0,39.985000133514404,1
6a14c4f28aee84ae414353a5,alternatives,2,0,11,car_racing_02,Incentive Car Racing,6,15,Only statement 2 is correct.,Both statements are correct.,0.0,95.0,41.36699986457825,1
6a14c4f28aee84ae414353a5,alternatives,2,0,12,car_racing_03,Incentive Car Racing,7,17,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,100.0,120.92899990081787,2
6a14c4f28aee84ae414353a5,alternatives,2,0,13,car_racing_05,Incentive Car Racing,8,16,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,95.0,42.58400011062622,1
6a14c4f28aee84ae414353a5,alternatives,2,0,14,graduation_party_01,Graduation Party,9,9,Only statement 2 is correct.,Only statement 2 is correct.,1.0,86.0,93.41700005531311,2
6a14c4f28aee84ae414353a5,alternatives,2,0,15,graduation_party_05,Graduation Party,10,7,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,87.0,203.7350001335144,2
6a14c4f28aee84ae414353a5,alternatives,2,0,16,graduation_party_06,Graduation Party,11,8,Only statement 2 is correct.,Neither of the two statements is correct.,0.0,91.0,114.90399980545044,2
6a14c4f28aee84ae414353a5,alternatives,2,0,17,graduation_party_07,Graduation Party,12,6,Only statement 2 is correct.,Only statement 2 is correct.,1.0,97.0,63.7279999256134,1
60154af277ec314fd8fe1449,alternatives,2,0,6,ypc_02,Young Professionals Consulting,1,9,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,100.0,29.926000118255615,1
60154af277ec314fd8fe1449,alternatives,2,0,7,ypc_03,Young Professionals Consulting,2,7,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,67.0,69.20799994468689,1
60154af277ec314fd8fe1449,alternatives,2,0,8,ypc_05,Young Professionals Consulting,3,6,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,72.0,185.79500007629395,4
60154af277ec314fd8fe1449,alternatives,2,0,9,ypc_06,Young Professionals Consulting,4,8,Only statement 1 is correct.,Only statement 1 is correct.,1.0,90.0,214.73399996757507,3
60154af277ec314fd8fe1449,alternatives,2,0,10,car_racing_01,Incentive Car Racing,5,17,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,27.0,35.02999997138977,2
60154af277ec314fd8fe1449,alternatives,2,0,11,car_racing_02,Incentive Car Racing,6,15,Only statement 2 is correct.,Both statements are correct.,0.0,85.0,26.473999977111816,1
60154af277ec314fd8fe1449,alternatives,2,0,12,car_racing_03,Incentive Car Racing,7,14,Only statement 2 is correct.,Only statement 2 is correct.,1.0,56.0,51.16100001335144,1
60154af277ec314fd8fe1449,alternatives,2,0,13,car_racing_05,Incentive Car Racing,8,16,Only statement 1 is correct.,Only statement 1 is correct.,1.0,22.0,132.72000002861023,3
60154af277ec314fd8fe1449,alternatives,2,0,14,graduation_party_01,Graduation Party,9,12,Only statement 2 is correct.,Only statement 2 is correct.,1.0,67.0,65.46399998664856,1
60154af277ec314fd8fe1449,alternatives,2,0,15,graduation_party_05,Graduation Party,10,13,Only statement 1 is correct.,Only statement 1 is correct.,1.0,71.0,39.93899989128113,1
60154af277ec314fd8fe1449,alternatives,2,0,16,graduation_party_06,Graduation Party,11,11,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,81.0,59.65000009536743,1
60154af277ec314fd8fe1449,alternatives,2,0,17,graduation_party_07,Graduation Party,12,10,Only statement 2 is correct.,Only statement 2 is correct.,1.0,33.0,160.3309998512268,5
6a01fb37db575dd348af07d1,alternatives,2,0,6,ypc_02,Young Professionals Consulting,1,9,Only statement 2 is correct.,Neither of the two statements is correct.,0.0,68.0,256.1559998989105,1
6a01fb37db575dd348af07d1,alternatives,2,0,7,ypc_03,Young Professionals Consulting,2,8,Only statement 1 is correct.,Only statement 2 is correct.,0.0,71.0,240.84899997711182,2
6a01fb37db575dd348af07d1,alternatives,2,0,8,ypc_05,Young Professionals Consulting,3,7,Only statement 1 is correct.,Only statement 1 is correct.,1.0,51.0,87.32000017166138,2
6a01fb37db575dd348af07d1,alternatives,2,0,9,ypc_06,Young Professionals Consulting,4,6,Only statement 1 is correct.,Only statement 1 is correct.,1.0,29.0,263.82599997520447,1
6a01fb37db575dd348af07d1,alternatives,2,0,10,car_racing_01,Incentive Car Racing,5,12,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,100.0,63.55900001525879,1
6a01fb37db575dd348af07d1,alternatives,2,0,11,car_racing_02,Incentive Car Racing,6,11,Only statement 2 is correct.,Both statements are correct.,0.0,80.0,116.70499992370605,1
6a01fb37db575dd348af07d1,alternatives,2,0,12,car_racing_03,Incentive Car Racing,7,10,Only statement 2 is correct.,Only statement 2 is correct.,1.0,79.0,306.0220000743866,2
6a01fb37db575dd348af07d1,alternatives,2,0,13,car_racing_05,Incentive Car Racing,8,13,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,85.0,31.22699999809265,1
6a01fb37db575dd348af07d1,alternatives,2,0,14,graduation_party_01,Graduation Party,9,16,Only statement 2 is correct.,Only statement 2 is correct.,1.0,74.0,31.282000064849854,1
6a01fb37db575dd348af07d1,alternatives,2,0,15,graduation_party_05,Graduation Party,10,14,Only statement 1 is correct.,Only statement 1 is correct.,1.0,66.0,85.49500012397766,2
6a01fb37db575dd348af07d1,alternatives,2,0,16,graduation_party_06,Graduation Party,11,15,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,56.0,134.98099994659424,1
6a01fb37db575dd348af07d1,alternatives,2,0,17,graduation_party_07,Graduation Party,12,17,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,51.0,194.2300000190735,1
676db977f398d4be462fca83,alternatives,2,0,6,ypc_02,Young Professionals Consulting,1,15,Both statements are correct.,Neither of the two statements is correct.,0.0,89.0,122.13800001144409,3
676db977f398d4be462fca83,alternatives,2,0,7,ypc_03,Young Professionals Consulting,2,14,Only statement 1 is correct.,Only statement 2 is correct.,0.0,94.0,206.4170000553131,4
676db977f398d4be462fca83,alternatives,2,0,8,ypc_05,Young Professionals Consulting,3,17,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,92.0,127.53500008583069,2
676db977f398d4be462fca83,alternatives,2,0,9,ypc_06,Young Professionals Consulting,4,16,Only statement 1 is correct.,Only statement 1 is correct.,1.0,96.0,149.68899989128113,2
676db977f398d4be462fca83,alternatives,2,0,10,car_racing_01,Incentive Car Racing,5,8,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,88.0,16.532999992370605,1
676db977f398d4be462fca83,alternatives,2,0,11,car_racing_02,Incentive Car Racing,6,6,Only statement 2 is correct.,Both statements are correct.,0.0,87.0,629.9800000190735,5
676db977f398d4be462fca83,alternatives,2,0,12,car_racing_03,Incentive Car Racing,7,9,Only statement 2 is correct.,Only statement 2 is correct.,1.0,71.0,89.02499985694885,2
676db977f398d4be462fca83,alternatives,2,0,13,car_racing_05,Incentive Car Racing,8,7,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,12.0,51.83800005912781,1
676db977f398d4be462fca83,alternatives,2,0,14,graduation_party_01,Graduation Party,9,10,Only statement 2 is correct.,Only statement 2 is correct.,1.0,100.0,73.46200013160706,2
676db977f398d4be462fca83,alternatives,2,0,15,graduation_party_05,Graduation Party,10,11,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,26.0,71.0809998512268,2
676db977f398d4be462fca83,alternatives,2,0,16,graduation_party_06,Graduation Party,11,12,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,86.0,106.2350001335144,3
676db977f398d4be462fca83,alternatives,2,0,17,graduation_party_07,Graduation Party,12,13,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,34.0,54.484999895095825,1
69f48669f09bb26f32069f27,alternatives,2,0,6,ypc_02,Young Professionals Consulting,1,17,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,33.0,152.44600009918213,1
69f48669f09bb26f32069f27,alternatives,2,0,7,ypc_03,Young Professionals Consulting,2,16,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,79.0,83.01799988746643,1
69f48669f09bb26f32069f27,alternatives,2,0,8,ypc_05,Young Professionals Consulting,3,14,Both statements are correct.,Only statement 1 is correct.,0.0,96.0,144.34099984169006,2
69f48669f09bb26f32069f27,alternatives,2,0,9,ypc_06,Young Professionals Consulting,4,15,Only statement 1 is correct.,Only statement 1 is correct.,1.0,68.0,70.59400010108948,1
69f48669f09bb26f32069f27,alternatives,2,0,10,car_racing_01,Incentive Car Racing,5,13,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,98.0,72.82300019264221,1
69f48669f09bb26f32069f27,alternatives,2,0,11,car_racing_02,Incentive Car Racing,6,12,Only statement 2 is correct.,Both statements are correct.,0.0,97.0,106.42599987983704,1
69f48669f09bb26f32069f27,alternatives,2,0,12,car_racing_03,Incentive Car Racing,7,11,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,67.0,92.74000000953674,1
69f48669f09bb26f32069f27,alternatives,2,0,13,car_racing_05,Incentive Car Racing,8,10,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,74.0,184.93300008773804,2
69f48669f09bb26f32069f27,alternatives,2,0,14,graduation_party_01,Graduation Party,9,6,Only statement 2 is correct.,Only statement 2 is correct.,1.0,98.0,223.94799995422363,2
69f48669f09bb26f32069f27,alternatives,2,0,15,graduation_party_05,Graduation Party,10,8,Only statement 1 is correct.,Only statement 1 is correct.,1.0,97.0,49.72000002861023,1
69f48669f09bb26f32069f27,alternatives,2,0,16,graduation_party_06,Graduation Party,11,7,Only statement 2 is correct.,Neither of the two statements is correct.,0.0,97.0,112.51600003242493,2
69f48669f09bb26f32069f27,alternatives,2,0,17,graduation_party_07,Graduation Party,12,9,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,47.0,121.24799990653992,1
60745654775360c343322bd9,alternatives,2,0,6,ypc_02,Young Professionals Consulting,1,15,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,73.0,104.72800016403198,1
60745654775360c343322bd9,alternatives,2,0,7,ypc_03,Young Professionals Consulting,2,17,Only statement 1 is correct.,Only statement 2 is correct.,0.0,60.0,29.99399995803833,1
60745654775360c343322bd9,alternatives,2,0,8,ypc_05,Young Professionals Consulting,3,14,Only statement 1 is correct.,Only statement 1 is correct.,1.0,83.0,129.19299983978271,2
60745654775360c343322bd9,alternatives,2,0,9,ypc_06,Young Professionals Consulting,4,16,Only statement 2 is correct.,Only statement 1 is correct.,0.0,30.0,147.7039999961853,2
60745654775360c343322bd9,alternatives,2,0,10,car_racing_01,Incentive Car Racing,5,13,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,89.0,169.4539999961853,1
60745654775360c343322bd9,alternatives,2,0,11,car_racing_02,Incentive Car Racing,6,12,Only statement 2 is correct.,Both statements are correct.,0.0,75.0,100.00800013542175,2
60745654775360c343322bd9,alternatives,2,0,12,car_racing_03,Incentive Car Racing,7,10,Only statement 2 is correct.,Only statement 2 is correct.,1.0,83.0,228.74899983406067,3
60745654775360c343322bd9,alternatives,2,0,13,car_racing_05,Incentive Car Racing,8,11,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,33.0,119.24600005149841,3
60745654775360c343322bd9,alternatives,2,0,14,graduation_party_01,Graduation Party,9,9,Only statement 2 is correct.,Only statement 2 is correct.,1.0,54.0,382.7079999446869,1
60745654775360c343322bd9,alternatives,2,0,15,graduation_party_05,Graduation Party,10,7,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,66.0,93.36699986457825,3
60745654775360c343322bd9,alternatives,2,0,16,graduation_party_06,Graduation Party,11,6,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,59.0,85.60400009155273,2
60745654775360c343322bd9,alternatives,2,0,17,graduation_party_07,Graduation Party,12,8,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,46.0,308.94900012016296,2
56b6e2fcf2fc70000c32f9d5,alternatives,2,0,6,ypc_02,Young Professionals Consulting,1,16,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,78.0,117.79099988937378,3
56b6e2fcf2fc70000c32f9d5,alternatives,2,0,7,ypc_03,Young Professionals Consulting,2,14,Only statement 1 is correct.,Only statement 2 is correct.,0.0,73.0,114.09500002861023,3
56b6e2fcf2fc70000c32f9d5,alternatives,2,0,8,ypc_05,Young Professionals Consulting,3,15,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,71.0,143.72000002861023,4
56b6e2fcf2fc70000c32f9d5,alternatives,2,0,9,ypc_06,Young Professionals Consulting,4,17,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,2.0,618.920000076294,8
56b6e2fcf2fc70000c32f9d5,alternatives,2,0,10,car_racing_01,Incentive Car Racing,5,10,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,50.0,181.65599989891052,5
56b6e2fcf2fc70000c32f9d5,alternatives,2,0,11,car_racing_02,Incentive Car Racing,6,13,Only statement 2 is correct.,Both statements are correct.,0.0,76.0,122.40199995040894,1
56b6e2fcf2fc70000c32f9d5,alternatives,2,0,12,car_racing_03,Incentive Car Racing,7,12,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,86.0,43.14800000190735,1
56b6e2fcf2fc70000c32f9d5,alternatives,2,0,13,car_racing_05,Incentive Car Racing,8,11,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,75.0,36.86199998855591,1
56b6e2fcf2fc70000c32f9d5,alternatives,2,0,14,graduation_party_01,Graduation Party,9,6,Only statement 2 is correct.,Only statement 2 is correct.,1.0,77.0,147.01699995994568,3
56b6e2fcf2fc70000c32f9d5,alternatives,2,0,15,graduation_party_05,Graduation Party,10,7,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,74.0,68.77099990844727,1
56b6e2fcf2fc70000c32f9d5,alternatives,2,0,16,graduation_party_06,Graduation Party,11,8,Only statement 2 is correct.,Neither of the two statements is correct.,0.0,77.0,84.93800020217896,1
56b6e2fcf2fc70000c32f9d5,alternatives,2,0,17,graduation_party_07,Graduation Party,12,9,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,75.0,114.72699999809265,3
69e7da37fa7a6441a477386f,alternatives,2,0,6,ypc_02,Young Professionals Consulting,1,15,Only statement 1 is correct.,Neither of the two statements is correct.,0.0,72.0,251.26699995994568,2
69e7da37fa7a6441a477386f,alternatives,2,0,7,ypc_03,Young Professionals Consulting,2,17,Only statement 2 is correct.,Only statement 2 is correct.,1.0,79.0,93.8289999961853,2
69e7da37fa7a6441a477386f,alternatives,2,0,8,ypc_05,Young Professionals Consulting,3,14,Only statement 1 is correct.,Only statement 1 is correct.,1.0,90.0,109.98099994659424,2
69e7da37fa7a6441a477386f,alternatives,2,0,9,ypc_06,Young Professionals Consulting,4,16,Only statement 1 is correct.,Only statement 1 is correct.,1.0,85.0,133.35900020599365,2
69e7da37fa7a6441a477386f,alternatives,2,0,10,car_racing_01,Incentive Car Racing,5,13,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,95.0,163.6119999885559,2
69e7da37fa7a6441a477386f,alternatives,2,0,11,car_racing_02,Incentive Car Racing,6,12,Only statement 2 is correct.,Both statements are correct.,0.0,83.0,230.0239999294281,2
69e7da37fa7a6441a477386f,alternatives,2,0,12,car_racing_03,Incentive Car Racing,7,10,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,75.0,546.460000038147,2
69e7da37fa7a6441a477386f,alternatives,2,0,13,car_racing_05,Incentive Car Racing,8,11,Only statement 2 is correct.,Only statement 1 is correct.,0.0,84.0,99.17700004577637,2
69e7da37fa7a6441a477386f,alternatives,2,0,14,graduation_party_01,Graduation Party,9,9,Both statements are correct.,Only statement 2 is correct.,0.0,85.0,248.13299989700317,2
69e7da37fa7a6441a477386f,alternatives,2,0,15,graduation_party_05,Graduation Party,10,7,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,92.0,275.9370000362396,2
69e7da37fa7a6441a477386f,alternatives,2,0,16,graduation_party_06,Graduation Party,11,8,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,72.0,190.5420000553131,2
69e7da37fa7a6441a477386f,alternatives,2,0,17,graduation_party_07,Graduation Party,12,6,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,23.0,311.94600009918213,2
65c242831388550b0a42bd25,alternatives,2,0,6,ypc_02,Young Professionals Consulting,1,16,Only statement 1 is correct.,Neither of the two statements is correct.,0.0,93.0,92.79699993133545,1
65c242831388550b0a42bd25,alternatives,2,0,7,ypc_03,Young Professionals Consulting,2,15,Only statement 1 is correct.,Only statement 2 is correct.,0.0,92.0,81.23200011253357,1
65c242831388550b0a42bd25,alternatives,2,0,8,ypc_05,Young Professionals Consulting,3,14,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,37.0,366.6210000514984,6
65c242831388550b0a42bd25,alternatives,2,0,9,ypc_06,Young Professionals Consulting,4,17,Only statement 1 is correct.,Only statement 1 is correct.,1.0,96.0,73.75999999046326,2
65c242831388550b0a42bd25,alternatives,2,0,10,car_racing_01,Incentive Car Racing,5,13,Only statement 1 is correct.,Neither of the two statements is correct.,0.0,95.0,91.15899991989136,2
65c242831388550b0a42bd25,alternatives,2,0,11,car_racing_02,Incentive Car Racing,6,10,Only statement 2 is correct.,Both statements are correct.,0.0,89.0,362.16999983787537,3
65c242831388550b0a42bd25,alternatives,2,0,12,car_racing_03,Incentive Car Racing,7,11,Only statement 2 is correct.,Only statement 2 is correct.,1.0,41.0,265.1870000362396,4
65c242831388550b0a42bd25,alternatives,2,0,13,car_racing_05,Incentive Car Racing,8,12,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,36.0,230.11700010299683,2
65c242831388550b0a42bd25,alternatives,2,0,14,graduation_party_01,Graduation Party,9,7,Only statement 2 is correct.,Only statement 2 is correct.,1.0,70.0,94.24200010299683,2
65c242831388550b0a42bd25,alternatives,2,0,15,graduation_party_05,Graduation Party,10,8,Only statement 1 is correct.,Only statement 1 is correct.,1.0,65.0,151.46099996566772,3
65c242831388550b0a42bd25,alternatives,2,0,16,graduation_party_06,Graduation Party,11,9,Only statement 1 is correct.,Neither of the two statements is correct.,0.0,35.0,248.57800006866455,4
65c242831388550b0a42bd25,alternatives,2,0,17,graduation_party_07,Graduation Party,12,6,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,76.0,245.82999992370605,4
6a07658dda0017a86f04f995,alternatives,2,0,6,ypc_02,Young Professionals Consulting,1,12,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,91.0,191.625,4
6a07658dda0017a86f04f995,alternatives,2,0,7,ypc_03,Young Professionals Consulting,2,11,Both statements are correct.,Only statement 2 is correct.,0.0,92.0,371.27999997138977,7
6a07658dda0017a86f04f995,alternatives,2,0,8,ypc_05,Young Professionals Consulting,3,13,Only statement 1 is correct.,Only statement 1 is correct.,1.0,87.0,309.5479998588562,6
6a07658dda0017a86f04f995,alternatives,2,0,9,ypc_06,Young Professionals Consulting,4,10,Only statement 1 is correct.,Only statement 1 is correct.,1.0,89.0,579.728000164032,9
6a07658dda0017a86f04f995,alternatives,2,0,10,car_racing_01,Incentive Car Racing,5,15,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,85.0,136.94000005722046,3
6a07658dda0017a86f04f995,alternatives,2,0,11,car_racing_02,Incentive Car Racing,6,17,Only statement 2 is correct.,Both statements are correct.,0.0,87.0,131.81699991226196,3
6a07658dda0017a86f04f995,alternatives,2,0,12,car_racing_03,Incentive Car Racing,7,14,Only statement 2 is correct.,Only statement 2 is correct.,1.0,100.0,205.19200015068054,5
6a07658dda0017a86f04f995,alternatives,2,0,13,car_racing_05,Incentive Car Racing,8,16,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,92.0,540.9409999847412,13
6a07658dda0017a86f04f995,alternatives,2,0,14,graduation_party_01,Graduation Party,9,6,Only statement 2 is correct.,Only statement 2 is correct.,1.0,100.0,159.13399982452393,3
6a07658dda0017a86f04f995,alternatives,2,0,15,graduation_party_05,Graduation Party,10,8,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,94.0,251.99200010299683,4
6a07658dda0017a86f04f995,alternatives,2,0,16,graduation_party_06,Graduation Party,11,7,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,84.0,201.73600006103516,1
6a07658dda0017a86f04f995,alternatives,2,0,17,graduation_party_07,Graduation Party,12,9,Only statement 2 is correct.,Only statement 2 is correct.,1.0,100.0,200.40699982643127,5
6761e75cf22f2b17fc157335,alternatives,2,0,6,ypc_02,Young Professionals Consulting,1,8,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,100.0,326.85399985313416,2
6761e75cf22f2b17fc157335,alternatives,2,0,7,ypc_03,Young Professionals Consulting,2,6,Only statement 1 is correct.,Only statement 2 is correct.,0.0,19.0,237.6819999217987,1
6761e75cf22f2b17fc157335,alternatives,2,0,8,ypc_05,Young Professionals Consulting,3,9,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,86.0,234.22699999809265,2
6761e75cf22f2b17fc157335,alternatives,2,0,9,ypc_06,Young Professionals Consulting,4,7,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,34.0,174.82200002670288,2
6761e75cf22f2b17fc157335,alternatives,2,0,10,car_racing_01,Incentive Car Racing,5,15,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,94.0,90.61099982261658,1
6761e75cf22f2b17fc157335,alternatives,2,0,11,car_racing_02,Incentive Car Racing,6,17,Only statement 2 is correct.,Both statements are correct.,0.0,27.0,111.16000008583069,1
6761e75cf22f2b17fc157335,alternatives,2,0,12,car_racing_03,Incentive Car Racing,7,14,Only statement 2 is correct.,Only statement 2 is correct.,1.0,81.0,102.20500016212463,2
6761e75cf22f2b17fc157335,alternatives,2,0,13,car_racing_05,Incentive Car Racing,8,16,Only statement 1 is correct.,Only statement 1 is correct.,1.0,74.0,53.88800001144409,1
6761e75cf22f2b17fc157335,alternatives,2,0,14,graduation_party_01,Graduation Party,9,10,Only statement 2 is correct.,Only statement 2 is correct.,1.0,26.0,221.54700016975403,3
6761e75cf22f2b17fc157335,alternatives,2,0,15,graduation_party_05,Graduation Party,10,13,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,68.0,86.30499982833862,1
6761e75cf22f2b17fc157335,alternatives,2,0,16,graduation_party_06,Graduation Party,11,11,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,24.0,71.64699983596802,2
6761e75cf22f2b17fc157335,alternatives,2,0,17,graduation_party_07,Graduation Party,12,12,Only statement 2 is correct.,Only statement 2 is correct.,1.0,66.0,291.0990002155304,1
6a257563faa98b484c52eb69,alternatives,2,0,6,ypc_02,Young Professionals Consulting,1,10,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,53.0,641.3469998836517,2
6a257563faa98b484c52eb69,alternatives,2,0,7,ypc_03,Young Professionals Consulting,2,11,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,58.0,424.9210000038147,2
6a257563faa98b484c52eb69,alternatives,2,0,8,ypc_05,Young Professionals Consulting,3,12,Only statement 1 is correct.,Only statement 1 is correct.,1.0,84.0,52.062999963760376,1
6a257563faa98b484c52eb69,alternatives,2,0,9,ypc_06,Young Professionals Consulting,4,13,Only statement 2 is correct.,Only statement 1 is correct.,0.0,55.0,363.0160000324249,2
6a257563faa98b484c52eb69,alternatives,2,0,10,car_racing_01,Incentive Car Racing,5,15,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,96.0,87.65700006484985,1
6a257563faa98b484c52eb69,alternatives,2,0,11,car_racing_02,Incentive Car Racing,6,16,Neither of the two statements is correct.,Both statements are correct.,0.0,98.0,28.44700002670288,1
6a257563faa98b484c52eb69,alternatives,2,0,12,car_racing_03,Incentive Car Racing,7,14,Only statement 1 is correct.,Only statement 2 is correct.,0.0,98.0,122.67899990081787,2
6a257563faa98b484c52eb69,alternatives,2,0,13,car_racing_05,Incentive Car Racing,8,17,Only statement 1 is correct.,Only statement 1 is correct.,1.0,87.0,117.17799997329712,1
6a257563faa98b484c52eb69,alternatives,2,0,14,graduation_party_01,Graduation Party,9,9,Only statement 2 is correct.,Only statement 2 is correct.,1.0,100.0,338.6690001487732,1
6a257563faa98b484c52eb69,alternatives,2,0,15,graduation_party_05,Graduation Party,10,7,Only statement 1 is correct.,Only statement 1 is correct.,1.0,95.0,181.39800000190735,1
6a257563faa98b484c52eb69,alternatives,2,0,16,graduation_party_06,Graduation Party,11,6,Only statement 1 is correct.,Neither of the two statements is correct.,0.0,11.0,516.3510000705719,3
6a257563faa98b484c52eb69,alternatives,2,0,17,graduation_party_07,Graduation Party,12,8,Only statement 2 is correct.,Only statement 2 is correct.,1.0,72.0,200.2539999485016,1
5c3e562ebff5620001e34dd5,alternatives,2,0,6,ypc_02,Young Professionals Consulting,1,7,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,100.0,324.64600014686584,1
5c3e562ebff5620001e34dd5,alternatives,2,0,7,ypc_03,Young Professionals Consulting,2,9,Only statement 2 is correct.,Only statement 2 is correct.,1.0,24.0,211.96900010108948,1
5c3e562ebff5620001e34dd5,alternatives,2,0,8,ypc_05,Young Professionals Consulting,3,8,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,100.0,217.617999792099,1
5c3e562ebff5620001e34dd5,alternatives,2,0,9,ypc_06,Young Professionals Consulting,4,6,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,33.0,652.8810000419617,2
5c3e562ebff5620001e34dd5,alternatives,2,0,10,car_racing_01,Incentive Car Racing,5,16,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,100.0,106.14400005340576,1
5c3e562ebff5620001e34dd5,alternatives,2,0,11,car_racing_02,Incentive Car Racing,6,15,Only statement 1 is correct.,Both statements are correct.,0.0,43.0,172.55200004577637,1
